name,city,country,IATA,latitude,longitude,population
Bandar Abbas International Airport,Bandar Abbas,Iran,BND,27.218299865722656,56.37779998779297,1558061
Brisbane International Airport,Brisbane,Australia,BNE,-27.38419914245605,153.11700439453125,2460049
Benin Airport,Benin,Nigeria,BNI,6.316979885101318,5.599500179290772,7933694
Ballina Byron Gateway Airport,Ballina Byron Bay,Australia,BNK,-28.8339004517,153.56199646,109183
Brønnøysund Airport,Bronnoysund,Norway,BNN,65.461097717285,12.217499732971,32444
Barinas Airport,Barinas,Venezuela,BNS,8.615,-70.21416667,498004
Banja Luka International Airport,Banja Luka,Bosnia and Herzegovina,BNX,44.94139862060547,17.297500610351562,400822
Bora Bora Airport,Bora Bora,French Polynesia,BOB,-16.444400787353516,-151.75100708007812,24821
Bocas Del Toro International Airport,Bocas Del Toro,Panama,BOC,9.340849876403809,-82.25080108642578,328824
Bordeaux-Mérignac Airport,Bordeaux,France,BOD,44.8283004761,-0.715556025505,2735865
El Dorado International Airport,Bogota,Colombia,BOG,4.70159,-74.1469,13817795
Bournemouth Airport,Bournemouth,United Kingdom,BOH,50.77999877929688,-1.8424999713897705,685928
Boise Air Terminal/Gowen Field,Boise,United States,BOI,43.5644,-116.223,912991
Burgas Airport,Bourgas,Bulgaria,BOJ,42.56959915161133,27.515199661254883,2774840
Chhatrapati Shivaji International Airport,Mumbai,India,BOM,19.0886993408,72.8678970337,54456747
Flamingo International Airport,Kralendijk,Netherlands Antilles,BON,12.130999565124512,-68.26850128173828,849954
Bodø Airport,Bodo,Norway,BOO,67.26920318603516,14.365300178527832,71988
General Edward Lawrence Logan International Airport,Boston,United States,BOS,42.36429977,-71.00520325,4527020
Bobo Dioulasso Airport,Bobo-dioulasso,Burkina Faso,BOY,11.160099983215332,-4.33096981048584,8726245
Alashankou Bole (Bortala) airport,Bole,China,BPL,44.895,82.3,1360637
Sultan Aji Muhamad Sulaiman Airport,Balikpapan,Indonesia,BPN,-1.26827001572,116.893997192,3900378
Porto Seguro Airport,Porto Seguro,Brazil,BPS,-16.438601,-39.080898,984457
Southeast Texas Regional Airport,Beaumont,United States,BPT,29.9507999420166,-94.02069854736328,160061
Qamdo Bangda Airport,Bangda,China,BPX,30.553600311279297,97.1082992553711,583165
Busselton Regional Airport,Brusselton,Australia,BQB,-33.6884231567,115.401596069,93893
Brunswick Golden Isles Airport,Brunswick,United States,BQK,31.2588005065918,-81.46649932861328,131528
Boulia Airport,Boulia,Australia,BQL,-22.913299560546875,139.89999389648438,335
Rafael Hernandez Airport,Aguadilla,Puerto Rico,BQN,18.49489974975586,-67.12940216064453,178684
Ignatyevo Airport,Blagoveschensk,Russia,BQS,50.42539978027344,127.41200256347656,1089848
Barreiras Airport,Barreiras,Brazil,BRA,-12.078900337219238,-45.00899887084961,828482
San Carlos De Bariloche Airport,San Carlos De Bariloche,Argentina,BRC,-41.151199,-71.157501,357314
Brainerd Lakes Regional Airport,Brainerd,United States,BRD,46.39830017,-94.13809967,263141
Bremen Airport,Bremen,Germany,BRE,53.0475006104,8.78666973114,2576350
Bari Karol Wojtyła Airport,Bari,Italy,BRI,41.138901,16.760599,2546333
Southeast Iowa Regional Airport,Burlington,United States,BRL,40.783199310302734,-91.12550354003906,214543
Barquisimeto International Airport,Barquisimeto,Venezuela,BRM,10.042746543884276,-69.3586196899414,1101883
Bern Belp Airport,Bern,Switzerland,BRN,46.914100647,7.497149944309999,792371
Brownsville South Padre Island International Airport,Brownsville,United States,BRO,25.90679931640625,-97.4259033203125,235451
Brno-Tuřany Airport,Brno,Czech Republic,BRQ,49.15129852294922,16.694400787353516,437737
Barra Airport,Barra,United Kingdom,BRR,57.0228,-7.44306,49851
Bristol Airport,Bristol,United Kingdom,BRS,51.382702,-2.71909,3204335
Brussels Airport,Brussels,Belgium,BRU,50.9014015198,4.48443984985,7692796
Wiley Post Will Rogers Memorial Airport,Barrow,United States,BRW,71.285402,-156.766008,3764
Bosaso Airport,Bosaso,Somalia,BSA,11.27530002593994,49.14939880371094,830922
Presidente Juscelino Kubistschek International Airport,Brasilia,Brazil,BSB,-15.86916732788086,-47.92083358764648,6708497
José Celestino Mutis Airport,Bahia Solano,Colombia,BSC,6.20292,-77.3947,500397
Baoshan Yunduan Airport,Baoshan,China,BSD,25.053301,99.168297,1239018
Bata Airport,Bata,Equatorial Guinea,BSG,1.9054700136184688,9.80568027496338,586098
Biskra Airport,Biskra,Algeria,BSK,34.7933006287,5.73823022842,1045995
EuroAirport Basel-Mulhouse-Freiburg Airport,Mulhouse,France,BSL,47.59,7.5291667,3134358
Basco Airport,Basco,Philippines,BSO,20.4513,121.980003,175077
Basrah International Airport,Basrah,Iraq,BSR,30.54910087585449,47.66210174560547,2076875
Batticaloa Airport,Batticaloa,Sri Lanka,BTC,7.70576,81.678802,1228667
Hang Nadim International Airport,Batam,Indonesia,BTH,1.12102997303,104.119003296,1875100
Barter Island LRRS Airport,Barter Island,United States,BTI,70.1340026855,-143.582000732,871
Sultan Iskandar Muda International Airport,Banda Aceh,Indonesia,BTJ,5.522872024010001,95.42063713070002,3522772
Bratsk Airport,Bratsk,Russia,BTK,56.370601654052734,101.697998046875,560616
Bert Mooney Airport,Butte,United States,BTM,45.95479965209961,-112.49700164794922,61147
Baton Rouge Metropolitan Airport,Baton Rouge,United States,BTR,30.533199,-91.149597,458491
M. R. Štefánik Airport,Bratislava,Slovakia,BTS,48.17020034790039,17.21269989013672,1442677
Bettles Airport,Bettles,United States,BTT,66.91390228,-151.529007,306
Bintulu Airport,Bintulu,Malaysia,BTU,3.12385010719,113.019996643,231867
Burlington International Airport,Burlington,United States,BTV,44.4719009399,-73.15329742429999,683749
Buka Airport,Buka Island,Papua New Guinea,BUA,-5.422319889068604,154.67300415039062,184817
Burketown Airport,Burketown,Australia,BUC,-17.748600006103516,139.53399658203125,1301
Budapest Liszt Ferenc International Airport,Budapest,Hungary,BUD,47.42976,19.261093,6264946
Buffalo Niagara International Airport,Buffalo,United States,BUF,42.94049835,-78.73220062,1304492
Bulolo Airport,Bulolo,Papua New Guinea,BUL,-7.216286671410001,146.649541855,113386
Gerardo Tobar López Airport,Buenaventura,Colombia,BUN,3.81963,-76.9898,553335
Joshua Mqabuko Nkomo International Airport,Bulawayo,Zimbabwe,BUQ,-20.017401,28.617901,2359140
Bob Hope Airport,Burbank,United States,BUR,34.20069885253906,-118.35900115966795,1131842
Batumi International Airport,Batumi,Georgia,BUS,41.6102981567,41.5997009277,661386
Betoambari Airport,Bau-Bau,Indonesia,BUW,-5.486879825592041,122.56900024414062,982772
Bunia Airport,Bunia,Congo (Kinshasa),BUX,1.5657199621200562,30.220800399780277,6427119
Bushehr Airport,Bushehr,Iran,BUZ,28.9447994232,50.8345985413,615076
Paris Beauvais Tillé Airport,Beauvais,France,BVA,49.45439910888672,2.1127800941467285,2228711
Atlas Brasil Cantanhede Airport,Boa Vista,Brazil,BVB,2.84138894081,-60.6922225952,352032
Rabil Airport,Boa Vista,Cape Verde,BVC,16.136499404907227,-22.888900756835938,73171
Brive Souillac Airport,Brive,France,BVE,45.039722,1.485556,451131
Berlevåg Airport,Berlevag,Norway,BVG,70.871399,29.034201,29185
Brigadeiro Camarão Airport,Vilhena,Brazil,BVH,-12.694399833679,-60.098300933838,262708
Birdsville Airport,Birdsville,Australia,BVI,-25.897499084472656,139.34800720214844,329
Gautam Buddha Airport,Bhairawa,Nepal,BWA,27.505685,83.416293,10113874
Baltimore/Washington International Thurgood Marshall Airport,Baltimore,United States,BWI,39.1754,-76.668297,3322107
Bol Airport,Brac,Croatia,BWK,43.28570175170898,16.67970085144043,143815
Brunei International Airport,Bandar Seri Begawan,Brunei,BWN,4.944200038909912,114.9280014038086,488583
Wynyard Airport,Burnie,Australia,BWT,-40.9989013671875,145.7310028076172,105031
Babo Airport,Babo,Indonesia,BXB,-2.5322399139404297,133.43899536132812,157709
Bam Airport,Bam,Iran,BXR,29.084199905395508,58.45000076293945,762374
Bancasi Airport,Butuan,Philippines,BXU,8.9515,125.4788,1250860
Yacuiba Airport,Yacuiba,Bolivia,BYC,-21.960899353027344,-63.65169906616211,362646
Bayankhongor Airport,Bayankhongor,Mongolia,BYN,46.16329956054688,100.7040023803711,181503
Bonito Airport,Bointo,Brazil,BYO,-21.247299,-56.452499,578915
Philip S. W. Goldson International Airport,Belize City,Belize,BZE,17.539100646972656,-88.30819702148438,1305745
Bydgoszcz Ignacy Jan Paderewski Airport,Bydgoszcz,Poland,BZG,53.0968017578,17.9776992798,765053
Barisal Airport,Barisal,Bangladesh,BZL,22.801000595092773,90.30120086669922,5700382
Gallatin Field,Bozeman,United States,BZN,45.77750015,-111.1529999,166037
Bolzano Airport,Bolzano,Italy,BZO,46.460201,11.3264,237761
Béziers-Vias Airport,Beziers,France,BZR,43.32350158691406,3.353899955749512,540570
Maya-Maya Airport,Brazzaville,Congo (Brazzaville),BZV,-4.251699924468994,15.253000259399414,3957158
Cabinda Airport,Cabinda,Angola,CAB,-5.59699010848999,12.188400268554688,999578
Cascavel Airport,Cascavel,Brazil,CAC,-25.0002994537,-53.5008010864,956523
Columbia Metropolitan Airport,Columbia,United States,CAE,33.93880081176758,-81.11949920654297,563137
Cagliari Elmas Airport,Cagliari,Italy,CAG,39.251499,9.05428,557435
Cà Mau Airport,Ca Mau,Vietnam,CAH,9.177667,105.177778,633585
Cairo International Airport,Cairo,Egypt,CAI,30.12190055847168,31.40559959411621,61467660
Canaima Airport,Canaima,Venezuela,CAJ,6.231988906860352,-62.85443115234375,181467
Akron Canton Regional Airport,Akron,United States,CAK,40.91609954833984,-81.44219970703125,605904
Campbeltown Airport,Campbeltown,United Kingdom,CAL,55.437198638916016,-5.686389923095703,139652
Guangzhou Baiyun International Airport,Guangzhou,China,CAN,23.39240074157715,113.29900360107422,39995020
Cap Haitien International Airport,Cap Haitien,Haiti,CAP,19.733,-72.194702,2011278
Bartolomeu Lisandro Airport,Campos,Brazil,CAW,-21.698299408,-41.301700592,917831
Cayenne-Rochambeau Airport,Cayenne,French Guiana,CAY,4.819809913639999,-52.3604011536,287709
Jorge Wilsterman International Airport,Cochabamba,Bolivia,CBB,-17.421100616455078,-66.1771011352539,1550738
Béchar Boudghene Ben Ali Lotfi Airport,Béchar,Algeria,CBH,31.645700454711918,-2.269860029220581,437260
Awang Airport,Cotabato,Philippines,CBO,7.165239810943604,124.20999908447266,1214602
Margaret Ekpo International Airport,Calabar,Nigeria,CBQ,4.976019859313965,8.347200393676758,5865548
Canberra International Airport,Canberra,Australia,CBR,-35.30690002441406,149.19500732421875,239442
Catumbela Airport,Catumbela,Angola,CBT,-12.4792,13.4869,3070913
Jardines Del Rey Airport,Cunagua,Cuba,CCC,22.4610004425,-78.32839965820001,980904
Carcassonne Airport,Carcassonne,France,CCF,43.21599960327149,2.3063199520111084,638591
Calicut International Airport,Calicut,India,CCJ,11.1367998123,75.95529937740001,16162249
Cocos (Keeling) Islands Airport,Cocos Keeling Island,Cocos (Keeling) Islands,CCK,-12.1883001328,96.8339004517,553
Diomício Freitas Airport,Criciuma,Brazil,CCM,-28.7244434357,-49.4213905334,507421
Carriel Sur Airport,Concepcion,Chile,CCP,-36.772701,-73.063103,2883904
Simón Bolívar International Airport,Caracas,Venezuela,CCS,10.601194,-66.991222,8736449
Netaji Subhash Chandra Bose International Airport,Kolkata,India,CCU,22.654699325561523,88.44670104980469,95182493
Craig Cove Airport,Craig Cove,Vanuatu,CCV,-16.264999,167.923996,16772
Cold Bay Airport,Cold Bay,United States,CDB,55.20610046386719,-162.72500610351562,1497
Cedar City Regional Airport,Cedar City,United States,CDC,37.70100021362305,-113.0989990234375,21575
Charles de Gaulle International Airport,Paris,France,CDG,49.012798,2.55,10839045
Conceição do Araguaia Airport,Conceicao Do Araguaia,Brazil,CDJ,-8.348349571228027,-49.30149841308594,262202
Chadron Municipal Airport,Chadron,United States,CDR,42.837600708,-103.095001221,78384
Merle K (Mudhole) Smith Airport,Cordova,United States,CDV,60.4917984,-145.4779968,1047
Mactan Cebu International Airport,Cebu,Philippines,CEB,10.307499885559,123.97899627686,11908848
Jack Mc Namara Field Airport,Crescent City,United States,CEC,41.78020096,-124.2369995,146181
Ceduna Airport,Ceduna,Australia,CED,-32.13059997558594,133.7100067138672,7093
Cherepovets Airport,Cherepovets,Russia,CEE,59.273601532,38.0158004761,1927984
Hawarden Airport,Hawarden,United Kingdom,CEG,53.1781005859375,-2.977780103683472,275257
Chiang Rai International Airport,Chiang Rai,Thailand,CEI,19.952299118,99.8828964233,795431
Chelyabinsk Balandino Airport,Chelyabinsk,Russia,CEK,55.305801,61.5033,1448991
Central Airport,Central,United States,CEM,65.57379913,-144.7830048,6568
Ciudad Obregón International Airport,Ciudad Obregon,Mexico,CEN,27.39259910583496,-109.83300018310548,709977
Cortez Municipal Airport,Cortez,United States,CEZ,37.3030014038,-108.627998352,57774
Cabo Frio Airport,Cabo Frio,Brazil,CFB,-22.921699523900003,-42.0742988586,1125268
Caçador Airport,Cacador,Brazil,CFC,-26.78840065,-50.9398002625,608147
Clermont-Ferrand Auvergne Airport,Clermont-Ferrand,France,CFE,45.7867012024,3.1691699028,467076
Ech Cheliff Airport,Ech-cheliff,Algeria,CFK,36.2126998901,1.33176994324,718857
Donegal Airport,Dongloe,Ireland,CFN,55.0442008972168,-8.340999603271484,110985
Caen-Carpiquet Airport,Caen,France,CFR,49.173301696777344,-0.449999988079071,443694
Coffs Harbour Airport,Coff's Harbour,Australia,CFS,-30.3206005096,153.115997314,49467
Ioannis Kapodistrias International Airport,Kerkyra/corfu,Greece,CFU,39.601898193359375,19.911699295043945,1176213
Marechal Rondon Airport,Cuiaba,Brazil,CGB,-15.6528997421,-56.1166992188,1802273
Changde Airport,Changde,China,CGD,28.9188995361,111.63999939,7331912
Congonhas Airport,Sao Paulo,Brazil,CGH,-23.626110076904297,-46.65638732910156,6058543
Cape Girardeau Regional Airport,Cape Girardeau,United States,CGI,37.22529983520508,-89.57080078125,245238
Soekarno-Hatta International Airport,Jakarta,Indonesia,CGK,-6.1255698204,106.65599823,70493413
Camiguin Airport,Camiguin,Philippines,CGM,9.253520011901855,124.70700073242188,1115054
Cologne Bonn Airport,Cologne,Germany,CGN,50.8658981323,7.1427397728,5098721
Zhengzhou Xinzheng International Airport,Zhengzhou,China,CGO,34.519699096699995,113.841003418,60518384
Shah Amanat International Airport,Chittagong,Bangladesh,CGP,22.24959945678711,91.81330108642578,7535265
Longjia Airport,Changchun,China,CGQ,43.9962005615,125.684997559,12123626
Campo Grande Airport,Campo Grande,Brazil,CGR,-20.4687004089,-54.6725006104,1488043
Laguindingan Airport,Cagayan de Oro City,Philippines,CGY,8.612203,124.456496,3641360
Lovell Field,Chattanooga,United States,CHA,35.035301208496094,-85.20379638671875,864972
Christchurch International Airport,Christchurch,New Zealand,CHC,-43.48939895629883,172.53199768066406,443623
Chaoyang Airport,Chaoyang,China,CHG,41.538101,120.434998,2643627
Charlottesville Albemarle Airport,Charlottesville VA,United States,CHO,38.13859939575195,-78.4529037475586,381874
Chania International Airport,Chania,Greece,CHQ,35.531700134277344,24.14970016479492,139117
Charleston Air Force Base-International Airport,Charleston,United States,CHS,32.89860153,-80.04049683,554985
Cap Manuel Niño International Airport,Changuinola,Panama,CHX,9.458962,-82.515062,226800
Choiseul Bay Airport,Choiseul Bay,Solomon Islands,CHY,-6.711944,156.396111,107317
Ciampino–G. B. Pastine International Airport,Rome,Italy,CIA,41.7994,12.5949,2110291
Chico Municipal Airport,Chico,United States,CIC,39.79539871,-121.8580017,221684
The Eastern Iowa Airport,Cedar Rapids,United States,CID,41.88470077514648,-91.71080017089844,605230
Chifeng Airport,Chifeng,China,CIF,42.23500061035156,118.90799713134766,5482388
Changzhi Airport,Changzhi,China,CIH,36.247501,113.125999,12719212
Capitán Aníbal Arab Airport,Cobija,Bolivia,CIJ,-11.040399551400002,-68.7829971313,470429
Chalkyitsik Airport,Chalkyitsik,United States,CIK,66.6449966431,-143.740005493,491
Chipata Airport,Chipata,Zambia,CIP,-13.558300018310549,32.58720016479492,2288893
Shymkent Airport,Chimkent,Kazakhstan,CIT,42.364200592041016,69.47889709472656,2398948
Chippewa County International Airport,Sault Ste Marie,United States,CIU,46.25080108642578,-84.47239685058594,58207
Capitan FAP Jose A Quinones Gonzales International Airport,Chiclayo,Peru,CIX,-6.787479877471924,-79.8281021118164,1608162
Comiso Airport,Comiso,Italy,CIY,36.994601,14.607182,363720
Coari Airport,Coari,Brazil,CIZ,-4.134059906005859,-63.132598876953125,108880
Mayor General FAP Armando Revoredo Iglesias Airport,Cajamarca,Peru,CJA,-7.1391801834106445,-78.4894027709961,1901642
Coimbatore International Airport,Coimbatore,India,CJB,11.029999733,77.0434036255,14642202
El Loa Airport,Calama,Chile,CJC,-22.498199462890625,-68.90360260009766,367328
Cheongju International Airport/Cheongju Air Base (K-59/G-513),Chongju,South Korea,CJJ,36.717008,127.498741,1956618
Chitral Airport,Chitral,Pakistan,CJL,35.886600494384766,71.80059814453125,3116798
Chumphon Airport,Chumphon,Thailand,CJM,10.711199760437012,99.36170196533205,209205
Abraham González International Airport,Ciudad Juarez,Mexico,CJS,31.63610076904297,-106.4290008544922,860122
Jeju International Airport,Cheju,South Korea,CJU,33.51129913330078,126.49299621582033,1281689
North Central West Virginia Airport,Clarksburg,United States,CKB,39.2966003418,-80.2281036377,279132
Chongqing Jiangbei International Airport,Chongqing,China,CKG,29.719200134277344,106.64199829101562,31106404
Chokurdakh Airport,Chokurdah,Russia,CKH,70.62310028076172,147.90199279785156,6734
Carajás Airport,Parauapebas,Brazil,CKS,-6.11527776718,-50.0013885498,666252
Conakry International Airport,Conakry,Guinea,CKY,9.57689,-13.612,4802508
Çanakkale Airport,Canakkale,Turkey,CKZ,40.1376991272,26.4267997742,364436
Mc Clellan-Palomar Airport,Carlsbad,United States,CLD,33.12829971,-117.2799988,269869
Cleveland Hopkins International Airport,Cleveland,United States,CLE,41.4117012024,-81.8498001099,3835255
Cluj-Napoca International Airport,Cluj-napoca,Romania,CLJ,46.78519821166992,23.686199188232425,2719194
Easterwood Field,College Station,United States,CLL,30.58860016,-96.36380005,308659
William R Fairchild International Airport,Port Angeles,United States,CLM,48.12020111083984,-123.5,423429
Alfonso Bonilla Aragon International Airport,Cali,Colombia,CLO,3.54322,-76.3816,5119866
Licenciado Miguel de la Madrid Airport,Colima,Mexico,CLQ,19.277,-103.577002,660341
Charlotte Douglas International Airport,Charlotte,United States,CLT,35.2140007019043,-80.94309997558594,8111569
